tweet_id,Emotion,Text
1673256888,joy,@DaFuturMrKc @JCTHAGREAT ha this morning! Its real out here. Team  and 
1655169177,sadness,"When I took the B.A exams,I was expecting a 1st class even though I had not done very well. When the results came out I felt sad as I had missed the 1st class by 12 marks."
1671175768,fear,We were driving at night and I realized that a car was following us.
1673818838,joy,"He chuckled , delighted at having amazed her . "
1698464439,sadness,I honestly want to keep dancing but my feet hurt :( 
1666715871,fear,"The day before the university results came out I was both excited and scared.  If I failed I did not know what I would do as I did not want to work, my family was ambivalent."
1608855461,joy, finding the love of Jesus man 
1632969819,sadness,"@RyanJKren22 Seriously, shouldn't she be in a kitchen? Shouldn't someone be watching football? Shouldn't you be texting me back? "
1697453651,neutral," Oh , yes . "
1683363697,anger,A woman worth your its worth your #effort
1655793718,surprise,Wilde vandaag gaan  en mijn afmaken... in plaats daarvan lig ik #ziek in bed met een geimproviseerde kruik...
1679064870,anger, So that we can sit down together and listen to some music . 
1657512413,joy,@PlumsOfDoom Familiarise yourself with the new PG module I've just found out I'm teaching next semester? All about governance and risk. 
1654975588,joy, Yeah . I have got much pressure in the company . I have tobe wrapped upon my work . 
1698838229,neutral, right now ? 
1658354618,sadness,Two fire alarms taking away your lounges and sleep. 
1616710828,surprise,Riding in a Prius for the first time. I had no idea. Shouldn't be this cool. #hybrid
1639351479,joy,my weekend consists of various greek/church related things... 
1617699504,fear,"Wanna be remembered? On black friday, go to a store, push a kid over, look him in the eye and say &quot;You remember me&quot;  "
1650101702,neutral, All right . 
1669887884,fear,"«@RevRunWisdom not afraid of tomorrow, for I have seen yesterday and I love today #less»"
1627529850,sadness,Last night in Manila - flying back home tomorrow... 
1681547342,sadness,feet are killing .. hate standing all day @ work 
1630900760,surprise,Moms been ridin dirty since march.... Pendot fucked up @Bridget_Graham
1695417850,anger,sick of people who suck up to eachother ALL the time 
1655127362,joy,love it when work hit me with an extra 2hrs added on my shift tomorrow 
1671807699,neutral, Exactly . 
1646471042,fear,"Without another word , Bert Rafferty gently picked up the frightened child and made towards the cliff . "
1683549166,anger,I'm gonna start going to bed early so that my good day doesn't have time to turn into a bad night  #lovemylife #sarcasm
1690990752,joy,Guess I'll love my day! :D #HappyHeartFeeling #Inthemood #alegria :D
1654297466,joy,Where there is there is #creation. Where there is no joy there is no creation: know the nature of joy. ~ Veda Upanishads #quote
1604942523,surprise,Want to let your parents know that you're gay? Tell them during Christmas dinner. 
1601898475,joy,Fell asleep and woke back up to news of the lockout being over.. looks like I'll be at a Clipper game after all this season! 
1669098274,sadness," I can not stop coughing , and I can not stop sneezing . I vomited blood last night . Sorry , I am coughing again . "
1656664177,surprise,Zeer geslaagde avond gehad met als TOP #cadeau het door @JoHendrikx aangeboden Weekendje #Wenen. (en dan bedoelt hij niet #Vienna)
1633226608,joy,I refuse to let the devil steal I'm #GOOD
1619955079,disgust,just got told biggest LOL ever. some people neevr change. 
1660244634,joy,Not excited about 4 hours of work then a Buddhism presentation #justwanttorelax
1614465448,joy,Suppose to snow today 
1646027955,sadness,Ppl r talkin shit on selena so now im sad and mk and kelly r sad cuz they got in trouble. Were all sad. 
1686513560,joy,"First order of busines today: stop walking around like this, and put on some pants. Ah, the simple s in life."
1655115207,joy,When I heard that I had passed the second year exams.
1664425228,fear,What happened to originality? Everybody is following the same trend. Nobody wants to step out of the box. is a #bitch!
1616044670,joy," Yeah , you are right . I must stop complaining and stick to it every day . "
1649261582,sadness,But Miss Van Cheele was terribly sad about Gabriel-Ernest . 
1608610144,fear,have to drink water so that the kidneys are not sick !! :(
1648610159,fear,"Word! &quot;@RevRunWisdom: not afraid of tomorrow, for I have seen yesterday and I love today #less&quot;"
1628046141,surprise,Developing Browne Sugas film today 
1684228388,fear,"I don't very often feel frightened , but then I don't often put myself in that vulnerable position . "
1667067688,surprise,beyonce and jay expecting twins. got damn how famous are there kid gonna be. whole time i hope they dnt even do music. me.
1642826251,surprise,"Practice tonight, need to find new music for competition season, & this bitch thought she got rid of me, I'm back ;)"
1615028072,sadness,He was inconsolable when he found what she 'd done . 
1671882032,joy,This is my 1st normal morning since 4 years :') 
1655960133,surprise,When you find out that a &quot;nice&quot; girl is actually a fucking bitch 
1601334926,sadness, My washing machine isn't working . 
1692642154,neutral, I usually go in my free time on the weekends . How about you ? 
1683832801,fear,Premature wrinkles &amp; grey hair 
1688799103,sadness,if the @NewYorkMets do not sign Jose Reyes...seeing another 100+ loss season. 
1661600306,sadness,"When you're driving past @Jaans_RAWR 's house, knowing she's not there...."
1653060145,anger,They wanted something to happen but I didn't.
1689847551,sadness,i cant eat cause  i got to make weight  
1693519299,fear,Quand je vais dans certain coin en île de France j'ai l'impression d'être dans un autre monde cc aulney cc Clichy-sous-bois #chochotte
1610102448,fear,I was afraid when my first boyfriend threatened to make an end to our relationship because he didn't love me enough while I loved him very much.
1619983487,sadness,missed the Victoria Fashion show for Soccer #shouldofDVRit
1629515652,anger,Lenin was furious when he learned about it . 
1682570475,sadness," Oh , sorry to interrupt you . But I am calling to say goodbye to you . I am awfully sorry to tell you that I am afraid I could not see you off at the airport tomorrow , because I will have to attend a very important meeting . "
1651379824,joy,like @LeToyaLuckett God didn't breathe life into us for US 2 Draaaaag thru the day!  
1690963055,sadness,"I kept trying to get back to Changez 's lugubrious face , which reclined morosely in his good hand as the guests filled the air around him with cultivated noises . "
1604388441,anger,I don't actually believe in  I just believe in all the characteristics that follow.     #Darkness
1622410595,fear,"Being sexually assaulted (not rape, but passionate kissing) by a friend's father - he stopped when he was driving me home. I hadn't wanted the lift, had refused 3 times, and then felt it'd be rude to refuse again. Was really afraid of what he might do."
1692921097,anger,They wanted me to pay for a ticket twice because they said that the one I had was out of date.
1689349206,surprise, ranked best Indian city to live  - did u agree? :o
1607093490,surprise,@adikirilova @abbymumford yum yum! i am sleepy #yaaaawn
1608841271,joy,Lift up your hand and say &quot;Father I lift my hands to thee no other help I know&quot; God will cover you in the zone.   #faith
1639982763,sadness,Was just informed that the Magic aren't printing out the fancy ticket booklets this year for season ticket holders. 
1652523686,surprise,"Heeeeyyyyy @MyWonton, those incredibly melancholic/random tweets were for a screen shot for a business presentation "
1633416238,sadness,Producers must believe in their ability and not succumb to despondency . 
1620678333,anger,Taking a larger perspective on your anger can help control it. #bornmad
1616533656,joy,"` Can I help you ? "" she asked , trying not to let him see the amusement in her blue eyes . "
1612533362,fear,Fuck.! Only a girl's anger on your silly questions can make you sweat in temperature near 12°C..! or #thrill #youprefer
1615123413,joy," Seein' folks,  overcome limitations, by seeing that THEY can be who they DREAM! That their capacity for is the compass!"
1683687917,fear,I was brave enough ta b born in da world none
1699689915,sadness," There's nothing that can be done . Everything is gone . I wish I could tell you differently , but what has happened has happened . We will just have to figure out a way to move on . "
1691066776,surprise,"Ready to kidnap @lisashoshana for a hippy-dippy, Frisbee chucking, granola munching, tie-dye wearing, LSD tripping, evening. #Bos"
1635699407,joy,@philscutt Come back! We miss the Jungle Bookers!! Jonathan is being a delight as per usual... 
1678701409,sadness,I just wanna have to feel that lovely feeling inside when you're in love.. 
1669306279,neutral, Yes . 
1645099910,anger,➨ LET GO OF ANGER - it is an Acid that Burns Away the Delicate Layers... of your H A P P I N E S S ~unk #Creativator
1650100260,joy,i LOVE walking to walgreens in the freeeeezing cold. 
1676666146,joy, I'm so honored that you thought to ask me . 
1635416697,surprise, when you are the dude who told @ronakbear about @johncmayer's said cancer.... 
1678459983,neutral, It is ? 
1622977339,joy,Oh wait... I have multiple test tomorrow. 
1682697322,joy,Feel like crap today. 
1610040850,anger,"When he took his hand away still saying nothing , she felt slightly hurt and resentful . "
1657798608,joy,  Enjoy &amp; Share Gift of    &amp; #Workout Together W/ #Family! Love Workouts w/ My Mom @LoriZimmerman7
1689795956,anger,"I was accused of having done something, which I hadn't and got very angry."
1682192199,fear,Faith comes by hearing the Word of God (Rom 10:17). We can replace with faith by speaking what God’s Word says.
1638711221,joy,"Jungle Jim's was so much fun. Now, time for college apps. "
1685865356,joy, Have a nice journey ! Do give my regards to your parents . 
1684920435,surprise,The book that I'm getting for someone for Christmas was originally written by a German. That explains *everything*.  
1685507147,joy,irritated and all I want to do is go to bed. but I can't till we talk -___- 
1659620276,anger,"He sifted , somewhat peeved , through the remaining unopened mail . "
1697445383,joy,Nothing can compare to the feeling of having in the Lord ;)
1646579812,fear," is right,  act is unpatriotic.  Civil liberties in exchange for war on terrorism.  Latest  debate is more of same "
1679025089,fear,Les meilleurs Rick Roll restent à venir ! 
1693079237,sadness,"` I had the sense he was rather sad , "" the writer now remembers . "
1692121654,surprise,I'm Too Excited For This Weekend Baby!!!!! Waaaaaaaaaaa 
1676290384,joy,"When I found out that the girl, with whom I was in love, loved me too."
1643943525,sadness,A bride who just married a basketball player.. two days later he gets fired. 
1673044268,joy,We grew more and more excited . 
1693397381,fear,If we believed that someone wanted to take care of us maybe we would believe in taking care of each other.  &gt; 
1659400523,fear,"@thelastmilesq TY 4 tweets. Gr8 reminder that we're all same, in or out, we all grow, want peace and love, acceptance, feel alone.  "
1658783940,anger,"Just spent ages doing a really good post on tumbr, and it just vanished! -_- "
1660741299,surprise,Can't wait till Saturday night @heatherrosee7  
1652814067,sadness,When I was told a friend's baby had been born with only partial sight. This was her first child and she was not young (the mother that is).
1603166186,fear,remember this we took your land thanks so much day that we're winning the war on terror by an AMAZING margin but keep your up people
1621048852,fear,I don't like sharing my feelings Im scared you'll run if I admit something. 
1692908201,neutral, that ’ s interesting . What does your grandfather think of your step-mother ? 
1691817684,joy,"Very Happy to wake up with no work for 3 days, still got lots to do today. "
1641407091,neutral, Sorry . How far is the museum ? 
1673358962,sadness,I swear my poor dog Daisy has Alzheimer's. All the Mangans are growing up 
1606911206,surprise,"Martha replied , and left her twin sister blinking in astonishment at a possibility that had n't occurred to her before , but which was now enticingly attractive . "
1611676215,anger,When they denied a job to a person that I propsed giving political reasons that has nothing to do directly with the professional level.
1689766594,fear,I dnt open up a lot to my partner as much as I should..is letting my guard down and yu not gaf and hurt me reason why I dnt get attatched
1636513908,sadness,Would be tweetn mah ass off but phone about to die {-_-} ... No where near a out-let 
1665372640,joy,The dining center is being pressure washed this morning. Right outside my window. 
1609526058,joy,"The bouncer 's glee , the masculine grunts in the background of ` Quite right , too "" , were a timely reminder of surviving and thriving misogyny , and of the petty power struggle it engenders . "
1699774906,anger,hate U
1668706449,anger,A friend started to shout at me. He called me an old frump.
1669015930,joy,Joy remember what I told you earlier about putting 
1618074125,fear,I watched with dismay as they hit the floor and bounced to eight dusty oblivions . 
1650813191,surprise,can't wait to ruin the dance show 
1629550327,fear, You should have the of losing one's softness in the heart and its hardening.#islam
1648149810,fear,Find someone who knows you're not  but treat you as if you are &amp; someone whose biggest is losing you.
1676864191,fear,I REALLY hate driving by water 
1681795684,fear,"Motorcycle accident with two people involved, running off the road. Broke an arm, only."
1613389515,joy,Be truly glad. There is wonderful ahead! I Peter 1:6 #turnbacktogod #jesustweeters
1643873290,joy,got to sit next to @mattjohno_94 for the rest of the night 
1646658924,fear,"Not afraid of tomorrow, for I have seen yesterday and I love today #less"
1623473786,anger,` You 're cross because I was honest when I spoke to you that night . 
1688939177,joy,Thanksgiving break has finally started!  I get to look forward to the 3 exams I have when I get back 
1697410636,surprise,@EmmA_rOOnEy15  welcome to St.johns where Jesus is our main priority we can set you up with your unexpected soulmate..
1643092194,sadness," Sorry , sir . We have only tables in the main dinning room left . "
1648878974,neutral, Why ? 
1615077997,neutral, If only I could join it ! 
1600132357,joy,Last few concepts for my research paper!!! So excited to finish !!!!!
1633488760,joy,De camino a Sol. A ? Naaaaaa. A ver las luces con mi chica. Llamarme #clapsico
1616822806,neutral," Oh , dear . "
1682392973,neutral, yeah . 
1681599026,joy,Air con is broken on the train 
1609329368,surprise,Mobile Music DJ's headed to a secret location ;) shhhhhhh 
1696013221,surprise,Sometimes the most dysfunctional friends can turn out to be the wisest ones. God has a strange sense of humor sometimes! 
1699963157,joy,Just shat on my Physics and OChem finals. Now I get to relax---jk I have calc at 7:30 AM 
1689863146,joy,Have a good day everyone. I have a life to live and I better get to living it cuz time is running out..   #decency #kindness
1625560952,fear,"Courage is mastery of fear, not absence of "
1654459233,sadness," I'm sorry , sir . "
1641863156,surprise,"Wow, @JacobEaton1 Is alone in the fourth row today what a "
1647674734,joy,Waking up early tomorrow to finish assignment 
1686318396,sadness," Well , he's become friends with a couple of older boys who are in a band . And one night last weekend , he came home really late , way past his curfew . "
1698515966,joy,I really hate my weekend mornings. Rehearsal from 8:30-4..with a fever 
1608595804,neutral," Well , I feel a little tired . "
1670713459,joy,Ya3ni tomorrow I still have to go to school to get my business book. 
1666833359,joy,sweet no class! :) now to study for a dumb chem test :P 
1605207111,anger,When I got to know about the reaction of a friend of mine in a certain situation.  I had not expected him to react that way.
1641099302,anger,"When I found out my cousin had been killed. I was angry at the world, and her murderer who was her ex-boyfriend. It was the worst and most hateful day of my life."
1614969646,joy,this morning's early morning glow. #beauty #ihavenotsleptyet #6am
1669432872,fear,Faith is the voice of God. Fear is the voice of satan. We can't listen to two voices. To do so makes us double-minded. @thebishop7  
1666494100,sadness,Damn it! @draughtsrb is out of the @FirestoneWalker XV!! I can't even buy a bottle for home! 
1666085410,surprise,need an idea of what to get me for xmas? buy me a calculator. i really need one   
1648036380,sadness,FIFA tournament with the boys. Milan is now out in the semi-final to City. Eternal sadness!  
1626294978,joy,@JasssssK @alex24601munro I know it sounds lame but I'm really tired and I've gotta get up in 10 hours 
1615422142,joy,Joy of joys the crisis team are stopping by 
1626477650,joy,Call on me! I have a good recipe for a turkey! 
1677257723,fear,When my sister was very ill and was admitted to the hospital.
1628193337,fear,"Edouard looked at him , and felt a sickening dismay . "
1637991282,anger,"Informed by the queen-dowager of their decision , resentful at being refused permission to return home , Anne made her displeasure plain . "
1621647055,sadness,Last year when I worked during the Summer holidays and studied at the same time for an examination I had to repeat; my boyfriend went to Greece for a holiday for a month.
1662891863,anger, But nobody uses Macintosh ! 
1628943439,joy,Their cheerfulness and delight at still being alive only made Charlie feel more guilty . 
1656392005,sadness,"This morning, I watch Despicable Me since I discovered that @Meghanphelisa has never seen it. #boatloadsofshame"
1618020312,joy,On my way to Wilkinson Eyre Architects tonight for part 3 study 
1696019867,fear,"When my relationship with my family is very poor I often fear being excluded from the group, a fear which is stronger in situations when an argument is on hand."
1651793327,joy,@alllieebieber OMG JUST  ! i get the death stare tomorrow..... 
1672635066,anger,The Sheffield Wednesday striker was livid at finding himself back on the bench just 28 minutes after being sent on as a second-half substitute at Norwich on Saturday . 
1672528209,neutral, See you . 
1656631401,joy,A27 traffic light failure north baddesley again 
1656950106,joy,"Love it Lisa! @benderthiel writing your dreams ! create your life! Spritual, Emotional, Menal, Physical, Fiscal #believer"
1639574053,anger,"She is furious that he has married beneath him , but appalled when her vicious attack on him threatens to end their relationship for ever . "
1653065032,fear,Melissa stared at her friend in dismay . 
1691239422,joy,"His excitement at the prospect of exploiting that potential is palpable , though he has no illusions about current difficulties . "
1657737358,sadness,Even crackers and Mac n chees isn't making this better :/ 
1624239507,sadness," No , I Don't . Either I shape up or my job is on the line . "
1658315415,fear,My  is to throw a huge  #party and no one show up... I would be upset and start inviting random people off the street : )
1660940009,fear,Hoje meu dia vai ser study study and study. Tenho que me aliviar pelo menos geo e hist. Serio...... 
1676102850,fear,"J'avais décidé de me coucher, et puis finalement... j'aime pas trop le lit vide et le bruit dans le couloir. "
1672808484,neutral, Great . 
1628346693,fear,I'm forcing myself to eat right now so I don't collapse on stage 
1630797411,surprise,Love my mum she's got me tickets to see billy Connelly live. :) 
1613641825,anger,She began to feel exasperated . 
1621520714,joy,@_iWorshipHIM Yes!  I've developed a greater appreciation for patience!! For God!! He ALWAYS has something greater in store for us!! 
1614804589,joy,"The Second I Walk In The Whole Room Gets Still,. I Don't Know How To Say This But I'm Kind Of A Big Deal "
1675263408,sadness,"@makenziejane oh I wish, you had to camp out for 2 days in tents and my distain for sports and bronchitis stopped me "
1636955083,joy,Lots of affection and lots of play 
1617143838,neutral," No , we live in the suburbs . What about you ? "
1670847078,joy,Work for the 2nd time today 
1623810337,fear,False Evidence Appearing Real. 
1658274525,fear,"The  will be  into   and it will keep on saying, Is there any  A muslim hell fire."
1605991960,joy," for Woden's Day: On the dotted line,& pirate made his black X,& not the treasure.&   "
1631082159,surprise,Totally just forgot that I saw drake in the summer perform guest at the britney spears concert he was the best part of the show...
1690002011,joy,@TheBodyShopUK My 10 month old Nephew's smile 1st thg on a morning when you open his bedroom door!! Nothing beats it!! xx
1620380446,fear,"Saiu nos cinemas americanos um remake de &quot;The Thing&quot;, filme que na minha infância me fez ficar noites sem dormir. "
1656683894,surprise,It's December 1!! The big build up to the best time of year starts here. Surreal Christmas special coming very soon we promise. 
1606346953,joy,off to la la land cause  apperently i gotta be at work at 9:30 
1604070909,neutral, Nothing . 
1657307694,joy,My first kiss.
1668062041,joy,Oh great. My iPhone cord won't charge from the laptop but will from an outlet. Guess I gotta buy a new one. 
1691647027,surprise,Moms Made Chili...Bt Im Not Hungry 
1634481167,surprise,@driejs Hoe kan je gemakkelijk een gitaar namaken van karton? 
1603296666,sadness,@MissDMW with this jankey ass phone messin up like it do.. I STILL DO HAVE BLACKBERRY! 
1611939650,sadness,Its so cold in my room tonight 
1634664669,neutral,Mr . Rogers ? 
1629700861,fear,I broke a window of a neighbouring house and I feared my mother's judgement and action on what I had done.
1624615252,sadness, We're sorry you have to leave . 
1683550276,fear,@ndamukong_suh let the haters hate this is the D where the weak are killed and eaten we love you we got ur back do ur thing 
1606035227,fear,The process of spotting and refusing to obey it is the source of all true #empowerment. -Martha Beck
1622581996,sadness,Missed Chuck tonight... I feel like I might cry. The final season of the greatest show in the world. 
1612326441,joy,"Sat, 26 Nov, I'll be at @RockwoodMusicNY at 9pm. It's kinda my b-day (actual: 27 Nov). In honor of my 45th, I'm giving away 45s.  "
1677640410,sadness,"She still , after all these years , did not know , and one hand clenched in involuntary anguish at what she thought of as her intolerable betrayal of her brother . "
1636511195,surprise,"RT, follow @unitednude and WIN one of the 5 special collector items that we are giving away to our Twitter friends! #RT #WIN"
1687095403,sadness,When a close friend died.
1612016740,sadness,really?! a Christmas version of the homeless/dying dogs commercial?! hahaha 
1623605660,sadness,I realized that the girl I loved had to leave me.
1658780165,joy,"Within months revival began , and overjoyed Christians overflowed into the city streets . "
1698892099,sadness,Almost every girl on my TL vex tonight... 
1615455798,sadness,"` I desire first to go to the palace of Westminster , my lord , there to greet the queen my mother and tender my condolences -- and to share the grief of my family . "" "
1694019786,sadness,"@CandyMaize aww, mine doesn't do it, and UK has to wait 3 months for the film "
1683856660,surprise,"Has returned from dog walking with a frozen face, I now have only David Guest's expression "
1600400465,surprise,"20 hari jelang bursa transfer Januari, saya yakin Comolli sudah punya nama2 yg siap didatangkan ke LFC &amp; belum diketahui media.. "
1611182324,anger,"Your eyesight 's not good enough , "" Miss Dersingham said with exasperation . "
1640244369,sadness,"Jessica felt more than flustered , she felt devastated . "
1668797837,disgust,"Darren , looking small and extremely disgruntled , was slumped in the front left-hand seat . "
1692956165,joy,Don't worry . I'm sure you'll do better next time . 
1625103592,fear,"Emmeline grew pale , both from horror at Bastide 's plight and her own . "
1603666774,sadness,When summer is over and I have to leave the town where I spend my holidays.
1636698504,sadness,This whole time Hershel had Sofia in the &quot;Walker Barn&quot; .... for shame.   
1696054428,fear,Actually nervous for the amounts of chilli my dad has put in my salad... 
1681700271,neutral," Well it was 3 to 4 , but Ripen ’ s home run made it 5 to 4 since another player was on first base . "
1622025058,anger, I said sunny side up ! How many times do I have to tell you . 
1675587422,neutral," Sorry , I'm engaged for the foxtrot.Will the next Walls be all right ? "
1601652312,joy,Cc @B_Moletsane LOL!! Lwena my honey.. Hahaa ☺ RT @Bonang_M: My honey's birthday in 5 days... ♥ 
1632023365,joy,£28 until the 23rd and £20 is going on driving tomorrow... fuck me im fucked! Christmas shopping on Christmas eve it is again! 
1642893342,anger,Forgiveness doesn't heal the wounds; it frees the soul from anger &amp; hatred.    
1663861685,surprise,@JackmiIburn @jakeyduffy is going to wear the mysterious shirt no. 3 ;) 
1631301368,fear,Mr Carruthers said that the vast majority of evidence was over but acknowledged he was concerned that Mr McTear would not be able to conclude his testimony . 
1678990493,joy," Merry Christmas , Lee ! "
1626030838,surprise,Watch for  in your inbox  morning.  Big  in store!
1669521088,joy,Got a headache and feel like shit 
1693455451,sadness,@minisouthafrica Wed 21st. Too late for my next trip. 
1601834211,joy,Grocery shopping while listening to @jesusculture's latest project just inspired an impromptu dance party in   
1676338080,joy," The fans are great here , too . Not like in Philadelphia . "
1674082967,joy,"just put cheese slices on toast, melted under the grill, with beans and scrambled egg! "
1659919101,joy,Research project presentation all day. Why'd I pick Monday?! 
1625163256,anger,Anger is what makes a clear mind seem clouded. 
1640964509,fear,"I dont know how I can let someone in again, the of a repeat is greater than my fear of being shot... #Rough"
1653659341,anger,When I found out that my good friend and roommate did not pay the phone bill and electric bill like he promised and let me down.
1659420273,joy,"Apparently my pain and swelling should be gone by now, so now I have more painkillers to take.. and steroids. "
1606938202,joy,True happiness involves the full use of one's power and talents. ~John Gardner  RT @StefanLecesque @anitabondi @Staticulator
1686214604,joy,@Matador_Shark lol. U really are timmah today! Reunion is today2pm. Prob kick on after. Then I've got a wog function to go to tonight. 
1692657607,surprise,Solemn vespers is as unexpected as the Spanish Inquisition. 
1636405101,sadness,I always get super disappointed when I pass a horse trailer and there's no horses in it:( 
1648774645,anger,And she was furious that Mr Clarke did not break the news to her before holding a Press conference . 
1680743280,sadness,"@michaelmuhney amazes me when a man/wife adopt they don't think of their sex lives, yet a gay couple it's the headline "
1632706733,sadness,"Woow! This week, tonight, it all! Has been soo great! Love all my friends especially @kennahgurl  will miss every1.. (:"
1686053856,joy,cleaned my room for the first time since july. now I get to move into my brothers room and listen to him play computer games all night. 
1620337677,sadness,The death of a close relative.
1689387885,surprise,"Finnah go watch this girl play one time , she better be serving "
1659790683,anger,The juniors in our dormitory at school started to complain and make a lot of noise about the duties assigned to them by the prefect who was my class-mate and was very cool and dull.
1648088663,surprise,@IMjILLian thank god my mom bought me a snowman kit too !!!!!
1696768271,fear,Harry was a little worried to see the water supply diminishing so rapidly but was pleased that Lucy was enjoying herself . 
1645286624,fear,"And the of the #LORD fell on all the kingdoms of the lands that were around #Judah, so that they did not make war against Jehoshaphat."
1600870575,fear,When someone close to me is travelling by car and is delayed.
1633913013,anger," Oh , what a terrible situation ! This traffic is unbearable . "
1672200771,joy, #Peace #Patience #Kindness #Goodness #Faithfulness #Gentleness #Self-Control // Keeping it real.
1604720614,anger,I read in the newspaper that the Student Lodging Fund was going to build new appartments for refugees (in my opinion this is the state's affair).  This is when only a fractoin of the students can find an appartment.
1600522412,joy,Didn't sleep last night..and now it's rime for class. 
1694760993,neutral,How may I help you ? 
1644403220,joy,Fleet Foxes+ Kanye tickets sorted for Christmas holidays...Future music and Bon iver tickets sorted for work holiday to Perth next year.
1698189123,joy,Spending days off to online chat with battlefield tech support. Help me Adeep! 
1663837508,shame,"Bob became embarrassed at his own effusiveness , and turned back to the screen , tapping out the rhythm with his fingers on the side of his glass . "
1659236922,joy,Elf time! Cosied in front of the tv with proof-reading to be done 
1663374469,surprise,@rvberloo Maak als surprise een lege kartonnen doos en noem het een  
1664088099,anger,ugh can't even listen to my fucking ipod! 
1621350876,joy,"When I succeeded in achieving a scholarship for which I had strived hard during a period of financial, personal and physical stress."
1608990334,joy, The ice will soon be thick enough for skating . I am so fond of winter sports . 
1699332803,neutral," Oh , I see . "
1650628038,surprise,"&quot;Non ce n'est pas une erreur, vous avez perçu l'intéressment par rapport à l'activité de 2010 !&quot; #ViveIkea"
1651129060,anger, It's unfair . 
1618473347,surprise, RT “@jamiedorsch: #ThatAwkwardMomentWhen @misssteph77 comes home from college and greets you... In the shower...... ”
1654484536,anger,"When the others did not do their bit of work on a group assignment task, and I had to do all the work."
1630953318,sadness,since i got an iphone... i tweet like less than half the amount that i used to... 
1638221661,sadness,Home from RW. Too bad I had to go home na agad. #dilangikawmaykarapatanpumarty
1646201796,sadness,After training for an Australian championship competition for a year and then injuring myself 2 weeks before the competiotion.
1663261687,joy,Brutal night!    ... going to be cranky tomorrow! 
1670463145,anger,"When during a social evening with my father, brother, sister, close friend and my father's 2nd wife - I had an argument with my father, who abused my friend who was sticking up for me."
1632922705,sadness,My girlfriend let me down badly 3 times in one week. These instances summed up all the negative aspects of our relationship which at the time seemed doomed to fail.
1627507747,joy,@TayDeath I don't feel good AT ALL. Passed out in my shower! #nbd
1612969831,joy,when @ThatBoyJuice32 calls me super hyper waking me up 
1620694826,surprise,Woahhhhhhh just found out my grandpa was the Iranian prime minister #didntseethisonecoming
1694904956,sadness, I really don't want to know about this . Physics gives me a headache . 
1698874869,sadness,Haven't seen Frankii in mad long... 
1668720684,disgust,About to gargle this salt water 
1695498216,anger,Walked to a tutorial is a downpoor and mental winds for the lecturer not to turn up! 
1611476825,fear,"... but it does have an eerie feeling to it and for those looking to buy a game that makes you hesitate around corners, I'd recommend"
1675784130,anger,NCIS I love you... But do you have to cut to commercials every time something cool is about to happen? 
1696907683,surprise,"Services are robbing bastards. &quot;Have you got free WiFi?&quot; Costa guy, &quot;yeah, should just pick it up automatically.&quot; Doesn't work "
1621809760,sadness,Lost in a fog of uncertainty 
1602616965,joy,just finished my English controlled assessment! 
1693789591,joy,Power station today 
1631709185,sadness,When I think about the short time that we live and relate it to the periods of my life when I think that I did not use this short time.
1626700034,surprise,Have an amazingggg day everyone:) I actually don't mind being up this early lol
1639789427,joy,Her stumbling repetition masked a growing delight at his basic error . 
1612013034,sadness,I'm going to miss staring angrily at @CharleaUnicorn and @mikelajohnson in the hallways this week. 
1666702051,anger,When my friends tried to discriminate against my friendship with certain other friends which they thought was improper.
1631563076,neutral, Hi Joe . 
1643148329,surprise,My mom secretly had a hotel room booked for New Orleans 2 blocks from the Superdome this whole time #rolltide
1638154701,fear,"I was testing my new roller skates in the street, suddenly a dog ran barking in my direction, very threatening. I was very startled and terribly upset."
1616968218,fear,@cmhegan @twohandsjack1 @jamesguest1 @SGuest82 @mdleslie56 Cummins/Cutting to lead the attack for next 10 years - Ambrose/Walsh 
1689982357,surprise,‘Tis the season and PLAYMOBIL is feeling especially festive this year! Be sure to tune in tomorrow for a BIG contest announcement! 
1625922841,sadness,A cousin keeps telling me education past high school is a sham. Too bad he cant spell or make an argument correctly.  
1631629426,joy," Well , yes . Several colleagues from different departments helped me with that . They are very supportive . I consulted an economic expert last week . He was very kind to give valuable suggestions . "
1662063159,fear,"Today, do what your  tells u to do; not what your tell u to do. Act on #COURAGE!!! Have a wonderful day!!!"
1687009387,fear,"Once at midnight, I was working alone at office and the phone suddenly rang."
1616472765,neutral, At five . 
1650387840,joy,"@Bec_Star7 Educating Exceptional Students: Content Knowledge and Elementary Education: Curriculum, Assessment, and Content. "
1628694230,neutral, Thanks . 
1697661509,fear,People rarely  'cos lazy. Most of the time.. It's they have. Solution: embrace the #vacuum. You're a #unifiedfield
1671760321,surprise,@timruger because im softer &amp; you snore sometimes (all the time)!:) i found the pictures btw...i will show them next time on skype!
1624538907,surprise,@smedlin2011 hahahahah. Journalism party tomorrow 7th hour. Will you be making a appearance?
1609741730,joy,@ZacharyGC This is why I don't follow you on twitter. Bc instead of texting me&amp; talking things out. You tweet about me. 
1663923391,sadness, loss...feeling so many different emotions #anger #confusion #helplessness #RIPhalfbaked You left my life too soon
1663625381,neutral, How come you think of him that way ? 
1602793349,fear,"Her face must have registered dismay at having to tell Peter what had happened , for he gave a narrow smile . "
1628612668,disgust,Silva on the bench in such a vital game !? This proves the strength in depth City have. 
1665695635,disgust,Cow hearts in physiology this Friday? 
